PERIODO_COHORTE;CODIGO;GENERO;EDAD;COLEGIO_PROCEDENCIA;PUNT_TOTAL;PUNT_AREA;ES_DESERTOR
201210;55712022;F;23;COLEGIO COMERCIAL ADVENTISTA DE SOGAMOSO - CADES;52;48;NO
201210;55712023;F;30;INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI;43;44;SI
201210;55712025;F;26;INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA;45;43;SI
201210;55712026;M;30;INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA;46;45;SI
201210;55712033;F;26;IE RAFAEL URIBE URIBE;47;48;SI
201210;55712034;F;22;INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA;54;53;NO
201210;55712035;M;26;COLEGIO SUAMOX;46;46;SI
201210;55712037;M;29;INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI;48;45;NO
201210;55712038;M;28;COLEGIO MILITAR INOCENCIO CHINCA;49;48;SI
201210;55712040;M;25;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;39;42;NO
201210;55712042;M;27;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;56;56;SI
201210;55712043;M;27;LICEO ANGLO AMERICANO DE SOGAMOSO;45;43;SI
201210;55712044;M;25;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;55;55;NO
201210;55712045;M;28;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;63;52;NO
201210;55712046;F;31;IE TECNICA RAMON IGNACIO AVELLA;40;42;SI
201210;55712047;M;24;INST TEC DIVERSIFICADO MONTERREY;42;44;NO
201210;55712051;F;25;COLEGIO JESUS EUCARISTIA;47;43;SI
201210;55712054;F;22;INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA;63;60;NO
201210;55712060;M;29;COLEGIO COOPERATIVO GABRIEL CAMARO PEREZ;41;37;SI
201210;55712061;M;22;IE LUIS HERNANDEZ VARGAS;52;55;NO
201210;55712065;M;21;IE BRAULIO GONZALEZ;46;50;NO
201210;55712067;M;27;COLEGIO CELCO;47;46;SI
201210;55712071;F;21;COLEGIO ALEJANDRO DE HUMBOLDT;51;49;NO
201210;55712073;F;25;COLEGIO COOPERATIVO GABRIEL CAMARO PEREZ;41;42;SI
201210;55712074;F;26;INSTITUCION EDUCATIVA SILVESTRE ARENAS;38;37;SI
201210;55712075;F;23;COLEGIO ALEJANDRO DE HUMBOLDT;48;59;NO
201210;55712076;F;27;COLEGIO CIUDAD DEL SOL;58;50;SI
201210;55712080;F;23;IE TECNICA RAMON IGNACIO AVELLA;45;49;NO
201210;55712081;F;30;COLEGIO CIUDAD DEL SOL;401;48;SI
201210;55712082;M;25;INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI;46;47;NO
201210;55712084;M;32;COLEGIO PEDAGOGICO DE COLOMBIA;454;57;SI
201210;55712086;M;28;INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA;54;50;SI
201210;55712087;F;30;I.E.T. DE NOBSA;56;56;SI
201210;55712088;M;26;LICEO ANGLO AMERICANO DE SOGAMOSO;43;44;SI
201210;55712089;F;24;COLEGIO JESUS EUCARISTIA;205;51;NO
201210;55712092;F;33;LICEO ANGLO AMERICANO DE SOGAMOSO;43;46;SI
201210;66112001;F;23;COL. NTRA SRA DEL ROSARIO-CHIQUINQUIRÁ;361;44;NO
201210;66112002;F;25;INSTITUTO TECNICO GONZALO SUAREZ RENDON;375;44;NO
201210;66112004;F;23;COL. ADVENTISTA BARBOSA;339;43;NO
201210;66112005;M;26;I.E. EL ROSARIO - FLORENCIA;386;54;NO
201210;66112006;F;22;COLEGIO ALEJANDRO DE HUMBOLDT;45;48;NO
201210;66112007;F;23;I.E.T. SAN LUIS;355;50;NO
201210;66112008;F;27;IE RIO DE PIEDRAS;302;48;SI
201210;66112009;F;28;INSTITUCIÓN EDUCATIVA URIBESCO;272;41;SI
201210;66112010;F;27;I.E. TEC Y ACAD ANTONIO NARIÑO;343;52;NO
201210;66112012;F;27;I.E. LLANO GRANDE;55;56;SI
201210;66112013;F;26;IE EZEQUIEL MORENO Y DIAZ;267;39;SI
201210;66112014;F;25;INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI;353;51;NO
201210;66112015;F;26;ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON;313;45;SI
201210;66112016;F;24;ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON;330;41;NO
201210;66112018;F;24;IE NORMAL SUPERIOR - SABOYÁ;406;54;NO
201210;66112019;F;21;IE TEC RAFAEL URIBE;44;279;NO
201210;66112020;F;39;I.E. TEC Y ACAD ANTONIO NARIÑO;44;42;SI
201210;66112021;F;31;COLEGIO CORPORACION SANTO DOMINGO;379;55;SI
201210;66112022;F;24;INST TEC EMPRESARIAL;38;38;NO
201210;66112023;F;22;I.E. EL ROSARIO - FLORENCIA;388;52;NO
201210;66112025;F;28;INST TEC EMPRESARIAL;44;38;SI
201210;66112026;F;26;LICEO ADVENTISTA LIBERTAD;370;49;SI
201210;66112028;F;25;ARQUIDIÓCESIS DE TUNJA;272;40;SI
201210;66112029;F;24;I.E.D. RUFINO CUERVO;342;48;NO
201210;66112030;F;22;COL EDUC BAS Y MEDIA TEC NTRA SRA DE LA PRESENTACION;59;53;NO
201210;66112031;F;27;GIMNASIO GRAN COLOMBIANO;312;40;SI
201210;66112035;F;23;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;50;51;NO
201210;66112036;F;24;IE TEC INDUSTRIAL Y MINERA;285;44;NO
201210;66112038;F;26;INSTITUCIÓN EDUCATIVA LA FRONTERA;328;52;SI
201210;66112039;F;30;COLEGIO NUESTRA SEÑORA DE LAS MERCEDES;301;43;SI
201210;66112040;F;23;IE SAN ANTONIO;55;56;NO
201210;66112041;F;27;INSTITUTO DE EDUCACION MEDIA DIVERSIFICADA INEM CARLOS ARTURO TORRES;358;43;SI
201210;66112042;F;25;COLEGIO DE BOYACÁ;349;50;SI
201210;66112046;F;32;I.E. TOMAS VASQUEZ RODRIGUEZ;44;38;SI
201210;66112048;F;26;I.E. INTEGRADO;258;41;SI
201210;66112049;F;27;COLEGIO GUILLERMO LEON VALENCIA;365;54;SI
201210;66112050;F;22;I.E. ANTONIO NARIÑO;375;54;NO
201210;66112051;F;26;IE BRAULIO GONZALEZ;55;57;SI
201210;66112053;F;25;IE PEDREGAL ALTO;258;36;NO
201210;66112054;F;26;IE TECNICA NACIONALIZADA DE SAMACA;302;36;NO
201210;66112055;F;32;INSTITUCIÓN EDUCATIVA COMPARTIR;47;41;NO
201210;66112056;M;25;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;45;57;NO
201210;66212001;F;26;COLEGIO LA PRESENTACIÓN - DUITAMA;467;55;SI
201210;66212003;F;23;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;330;47;NO
201210;66212005;F;33;IE BRAULIO GONZALEZ;42;41;NO
201210;66212006;F;28;IE BRAULIO GONZALEZ;269;46;SI
201210;66212007;F;26;COLEGIO SALESIANO;379;46;SI
201210;66212010;F;23;COLEGIO LA PRESENTACIÓN - DUITAMA;50;56;NO
201210;66212011;F;26;INSTITUTO TECNICO SANTO TOMAS DE AQUINO;395;54;SI
201210;66212012;M;28;IE IGNACIO GIL SANABRIA;46;42;NO
201210;66212013;M;21;ESCUELA NORMAL SUPERIOR SANTIAGO DE TUNJA;378;55;NO
201210;66212014;F;26;IE CAMILO TORRES RESTREPO - MANÍ;44;46;SI
201210;66212015;F;23;COLEGIO LA PRESENTACIÓN - DUITAMA;341;43;NO
201210;66212016;F;29;COLEGIO CELCO;41;56;SI
201210;66212019;M;21;COLEGIO ACADÉMICO DE PAIPA;42;41;NO
201210;66212020;M;26;COL CAMPESTRE DIVINO NIÑO;40;43;NO
201210;66212021;F;25;COLEGIO LA PRESENTACIÓN - DUITAMA;325;44;NO
201210;66212022;F;23;IE BRAULIO GONZALEZ;50;50;NO
201210;66212023;F;25;I.E. NORMAL SUPERIOR SOR JOSEFA DEL CASTILLO Y GUEVARA;304;41;NO
201210;66212024;F;24;I.E.T. ALEJANDRO DE HUMBOLDT;346;55;NO
201210;66212025;F;33;COLEGIO AVELINA MORENO;308;42;NO
201210;66212026;F;20;IE TECNICA PIO ALBERTO FERRO PEÑA;53;48;NO
201210;66212027;M;27;IE JORGE ELIECER GAITAN - AGUAZUL;320;54;SI
201210;66212028;F;27;IE BRAULIO GONZALEZ;42;43;SI
201210;66212029;F;35;INSTITUTO DE EDUCACION MEDIA DIVERSIFICADA INEM CARLOS ARTURO TORRES;373;43;NO
201210;66212030;M;29;INSTITUCIÓN EDUCATIVA MARÍA ANTONIA RUIZ-TULUÁ;318;42;SI
201210;66312001;F;28;I.E.T. ALEJANDRO DE HUMBOLDT;317;45;SI
201210;66312003;F;27;I.E. NICOLAS CUERVO Y ROJAS;44;47;NO
201210;66312004;M;24;ESCUELA NORMAL SUPERIOR SANTIAGO DE TUNJA;419;58;NO
201210;66312005;F;29;IE CAMILO TORRES RESTREPO - MANÍ;46;48;NO
201210;66312006;F;22;ESCUELA NORMAL SUPERIOR SANTIAGO DE TUNJA;300;41;NO
201210;66312007;F;22;ESCUELA NORMAL  SUPERIOR ANTONIA SANTOS;315;40;NO
201210;66312009;F;25;INSTITUCIÓN EDUCATIVA ANTONIO JOSÉ SANDOVAL GÓMEZ DE TUNJA;413;50;SI
201210;66312010;F;26;IE RAFAEL BERNAL JIMENEZ;271;38;SI
201210;66312011;F;22;ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON;331;49;NO
201210;66312012;F;26;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL TIERRA DE PROMISIÓN;271;40;SI
201210;66312013;F;35;I.E. SILVINO RODRIGUEZ;359;41;NO
201210;66312014;F;21;IE NORMAL SUPERIOR LA PRESENTACION;392;53;NO
201210;66312015;F;23;ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON;346;33;NO
201210;66312016;F;24;IE FRANCISCO DE PAULA SANTANDER;305;38;NO
201210;66312017;F;28;COLEGIO SALESIANO;314;44;SI
201210;66312018;F;34;INSTITUCIÓN EDUCATIVA ANTONIO NARIÑO;42;46;SI
201210;66412001;F;23;NINGUNA;429;56;NO
201210;66412002;M;22;COLEGIO NUESTRA SEÑORA DEL ROSARIO - AYAPEL;353;159;NO
201210;66412003;F;26;COL COOP COOSERVICIOS;375;46;NO
201210;66412004;M;30;COL COOP COOSERVICIOS;365;48;NO
201210;66412005;F;23;INSTITUTO DE EDUCACION MEDIA DIVERSIFICADA INEM CARLOS ARTURO TORRES;433;58;NO
201210;66412006;M;28;COLEGIO SALESIANO;375;47;SI
201210;66412007;M;26;NINGUNA;303;44;SI
201210;66412010;M;23;NINGUNA;501;59;NO
201210;66412011;M;26;COLEGIO ISABEL VALBUENA CIFUENTES;292;43;SI
201210;66412012;F;27;NINGUNA;336;43;SI
201210;66412013;F;27;COL DE NSTRA SRA DEL PILAR (CHAPINERO);64;65;SI
201210;66412014;M;27;NINGUNA;395;61;SI
201210;66412015;M;24;I.E. EL ROSARIO - FLORENCIA;390;59;NO
201210;66412016;F;26;NINGUNA;53;51;NO
201210;66412017;F;25;NINGUNA;5;63;SI
201210;66412018;F;26;ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON;54;48;SI
201210;66412019;M;23;COLEGIO JESUS EUCARISTIA;427;61;NO
201210;66412020;F;26;COLEGIO DE BOYACÁ;399;56;NO
201210;66412021;M;31;COL. NUESTRA SEÑORA DE FÁTIMA;46;48;NO
201210;66412022;M;24;COLEGIO GUILLERMO LEON VALENCIA;436;62;NO
201210;66412023;F;26;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL MONSEÑOR AGUSTÍN GUTIERREZ-TIBIRITA;378;57;SI
201210;66412024;F;25;COLEGIO SALESIANO MALDONADO;351;55;SI
201210;66412025;M;29;INST TEC EMPRESARIAL;46;45;NO
201210;66412027;F;22;ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON;361;49;NO
201210;66412028;M;25;COLEGIO SALESIANO MALDONADO;438;59;SI
201210;66412029;F;24;COL. NTRA SRA DEL ROSARIO-CHIQUINQUIRÁ;55;53;NO
201210;66412030;F;23;IE JOSE MARIA CORDOBA - TAURAMENA;402;60;NO
201210;66412031;F;28;NINGUNA;365;55;SI
201210;66412032;M;26;COLEGIO TIBABUYES UNIVERSAL (IED);384;58;SI
201210;66412033;F;24;NINGUNA;58;61;NO
201210;66412034;M;26;COLEGIO DE BOYACÁ;395;58;SI
201210;66412035;M;28;COL BAS DOMINGO SAVIO;347;50;SI
201210;66412036;F;29;NINGUNA;343;51;SI
201210;66412037;M;25;NINGUNA;425;55;SI
201210;66412038;M;25;INSTITUCIÓN EDUCATIVA NORMAL MARÍA INMACULADA-ARAUCA;47;47;NO
201210;66412039;F;24;COLEGIO COOPERATIVO REYES PATRIA;354;49;NO
201210;66412040;F;28;COL. NTRA SRA DEL ROSARIO-CHIQUINQUIRÁ;333;49;SI
201210;66412041;M;25;IE BRAULIO GONZALEZ;49;52;NO
201210;66412042;F;23;COLEGIO DE LA PRESENTACION TUNJA;405;56;NO
201210;66412043;F;26;COLEGIO LA PRESENTACIÓN - DUITAMA;61;59;SI
201210;66412045;F;25;IE LUIS HERNANDEZ VARGAS;46;48;NO
201210;66412046;F;23;COL. NUESTRA SEÑORA DE FÁTIMA;463;67;NO
201210;66412048;F;27;COLEGIO GUILLERMO LEON VALENCIA;345;49;SI
201210;66412049;F;26;AMERICAN SCHOOL SAINT FRANCES;412;176;SI
201210;66412050;F;25;I.E. NUESTRA SEÑORA DE LA ANTIGUA;48;50;NO
201210;66412052;M;31;COLEGIO DEPARTAMENTAL JOSÉ ANTONIO GALÁN;47;48;SI
201210;66412053;F;23;COLEGIO JESUS EUCARISTIA;50;50;NO
201210;66412054;M;30;COL AGUSTINIANO DE SAN NICOLAS;393;57;NO
201210;66412057;F;24;COLEGIO DE LA PRESENTACION TUNJA;446;50;NO
201210;66412058;F;24;COLEGIO SALESIANO;47;51;NO
201210;66412059;M;22;COL MILITAR CORONEL FRAY JOSE IGNACIO MARIÑO;332;49;NO
201210;66412060;F;25;I.E. EL ROSARIO - FLORENCIA;442;57;NO
201210;66412061;M;26;COLEGIO TECNICO NUESTRA SEÑORA DE LA PRESENTACION;52;51;SI
201210;66412062;M;31;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL RURAL SAN GABRIEL;346;64;SI
201210;66412063;F;26;I.E. INEM JOSE EUSTASIO RIVERA;52;59;SI
201210;66412066;F;32;I.E.T. SAN LUIS;46;49;SI
201210;66412067;F;27;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;43;44;SI
201210;66412069;F;23;COLEGIO NUESTRA SEÑORA DEL ROSARIO - AYAPEL;54;59;NO
201210;66412071;F;23;IE TECNICA NACIONALIZADA DE SAMACA;358;49;NO
201210;66412072;M;32;COLEGIO CELCO;444;52;NO
201210;66412073;M;26;IE HECTOR JULIO GOMEZ;417;67;SI
201210;66412074;M;38;COLEGIO JESUS EUCARISTIA;367;56;SI
201210;66412075;F;27;COLEGIO SAN JOSE NORTE (IED)-BOGOTÁ, D.C.;522;65;NO
201210;66412076;F;27;COLEGIO ALIANZA PEDAGOGICA;57;58;SI
201210;66412077;F;26;COL. NTRA SRA DEL ROSARIO-CHIQUINQUIRÁ;398;60;SI
201210;66412078;F;28;COLEGIO COLOMBO BRITANICO - TUNJA;410;48;SI
201210;66412079;M;26;COLEGIO JESUS EUCARISTIA;384;48;SI
201210;66412080;M;27;INSTITUCIÓN EDUCATIVA NORMAL MARÍA INMACULADA-ARAUCA;50;52;SI
201210;66412081;F;24;I.E. NACIONALIZADA TECNICA AGROPECUARIA CAMPOHERMOSO;65;51;NO
201210;66412082;F;26;IE TEC RAFAEL URIBE;370;45;NO
201210;66412084;M;26;COLEGIO DE BOYACÁ;390;59;SI
201210;66412086;M;31;COL ANGLO AMERICANO;486;65;NO
201210;66412087;M;25;COLEGIO MONSEÑOR PACHECO;369;45;SI
201210;66412088;F;26;INSTITUCION EDUCATIVA SAGRADOS CORAZONES;400;53;SI
201210;66412089;F;28;COLEGIO COSTA RICA  (IED);1;49;SI
201210;66412090;F;30;GIMNASIO CAMPESTRE SANTO DOMINGO;356;49;SI
201210;66412091;F;27;COLEGIO LA PRESENTACIÓN - DUITAMA;365;48;SI
201210;66412092;M;24;INSTITUTO INTEGRADO LUIS EDUARDO DÍAZ;368;47;NO
201210;66412093;F;26;CENTRO EDUCATIVO RURAL EL ROSARIO-CHOCONTÁ;413;54;SI
201210;66412094;M;26;IE JOSE MARIA CORDOBA - FLORIDA;40;44;SI
201210;66412095;M;27;COLEGIO NUESTRA SEÑORA DE FÁTIMA;406;58;NO
201210;66412096;F;26;I.E. MARCO AURELIO BERNAL;331;47;SI
201210;66412097;F;28;ESCUELA NORMAL SUPERIOR SANTIAGO DE TUNJA;377;57;SI
201210;66412099;M;26;COLEGIO DEPARTAMENTAL JORGE ELICER GAITAN;44;43;SI
201210;66412100;F;26;COLEGIO GABRIELA MISTRAL;42;45;SI
201210;66412101;F;28;COLEGIO SUAMOX;300;50;SI
201210;66412102;F;41;UNIDAD EDUCATIVA COLEGIO MARIA DE JESÚS;223;94;SI
201210;66412104;F;25;INST TEC EMPRESARIAL;48;48;SI
201210;66412105;M;26;INST TEC EMPRESARIAL;57;57;SI
201210;66412106;F;26;COLEGIO LA PRESENTACIÓN - DUITAMA;361;51;SI
201210;66412107;F;28;COL. NTRA SRA DEL ROSARIO-CHIQUINQUIRÁ;375;57;SI
201210;66412109;F;25;GIMNASIO MODERNO SANTA SOFIA-DUITAMA;324;55;SI
201210;66412110;F;23;COLEGIO DE BOYACÁ;391;56;NO
201210;66412111;F;28;IE MANUELA BELTRAN;55;51;SI
201210;66412112;M;25;IE TECNICA NACIONALIZADA DE SAMACA;372;51;SI
201210;66412114;M;27;COLEGIO JESUS EUCARISTIA;306;46;SI
201210;66412115;M;30;INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA;399;50;SI
201210;66412116;F;28;I.E.T. LISANDRO CELY;445;54;SI
201210;66412118;F;26;IE NORMAL SUPERIOR DE MONTERREY;54;60;SI
201210;66412120;F;26;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;44;42;SI
201210;66412121;F;27;INSTITUCIÓN EDUCATIVA SANTA TERESITA-ARAUCA;334;44;NO
201210;66412122;M;28;INSTITUCIÓN EDUCATIVA CIUDAD LA HORMIGA;299;44;SI
201210;66512001;F;32;COLEGIO CORPORACION SANTO DOMINGO;50;40;SI
201210;66512002;F;27;COLEGIO LOS ÁNGELES - VILLETA;413;58;NO
201210;66512003;F;27;INSTITUTO TECNICO GONZALO SUAREZ RENDON;347;50;SI
201210;66512004;F;24;I.E.T. COMERCIAL SAGRADO CORAZON DE JESUS;459;42;NO
201210;66512006;F;36;LOS ANDES-FLORENCIA;398;138;SI
201210;66512007;F;27;NINGUNA;46;48;SI
201210;66512009;F;20;I.E.T. AGROPECUARIA SAN RAFAEL;403;53;NO
201210;66512011;F;29;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;361;55;SI
201210;66512012;F;26;INSTITUCIÓN EDUCATIVA AGROINDUSTRIAL FRANCISCO MEDRANO;341;48;NO
201210;66512015;F;23;IE FRANCISCO DE PAULA SANTANDER;348;49;NO
201210;66512017;F;23;I.E.T AGRICOLA;277;43;NO
201210;66512018;M;23;COLEGIO GUILLERMO LEON VALENCIA;314;49;NO
201210;66512019;F;24;IE TEC INDUSTRIAL;330;46;NO
201210;66512020;F;25;IE TEC SAN IGNACIO;726;52;NO
201210;66512021;F;25;IE NUEVA GENERACION;323;38;NO
201210;66512022;F;27;I.E.COLEGIO LA NUEVA FAMILIA;44;44;SI
201210;66512023;F;25;COLEGIO INOCENCIO CHINCA;377;51;NO
201210;66512024;F;24;COLEGIO NUESTRA SEÑORA DEL ROSARIO - TUNJA;392;55;NO
201210;66512025;F;23;IE TECNICA PIO ALBERTO FERRO PEÑA;412;60;NO
201210;66512027;F;25;I.E. LUIS HERNANDEZ VARGAS;263;42;NO
201210;66512029;F;25;I.E. JOSE ANTONIO GALAN - CHAMEZA;42;42;NO
201210;66512030;F;25;I.E. JOSÉ MARIA SILVA SALAZAR;259;39;SI
201210;66512031;F;23;I.E.T DE PANQUEBA;359;49;NO
201210;66512032;F;31;I.E.T. LISANDRO CELY;276;41;SI
201210;66512033;F;26;I.E. JORGE ELIECER GAITAN - MARIPÍ;361;48;NO
201210;66512034;F;29;COLEGIO LA PRESENTACIÓN - DUITAMA;289;41;SI
201210;66512035;F;26;IE JORGE GUILLERMO MOJICA MARQUEZ;357;50;SI
201210;77112002;F;27;COLEGIO SALESIANO;41;41;SI
201210;77112003;M;26;INSTITUCIÓN EDUCATIVA JULIUS SIEBER;43;42;SI
201210;77112004;M;28;LICEO ANGLO AMERICANO DE SOGAMOSO;54;53;NO
201210;77112005;F;25;COLEGIO ANDINO;51;37;NO
201210;77112006;F;31;COLEGIO DE BOYACÁ;61;45;SI
201210;77112007;F;22;NINGUNA;61;62;NO
201210;77112008;F;22;I.E. NORMAL SUPERIOR SOR JOSEFA DEL CASTILLO Y GUEVARA;61;58;NO
201210;77112009;M;28;COLEGIO PEDAGOGICO DE COLOMBIA;45;44;SI
201210;77112010;F;21;C;47;45;NO
201210;77112013;M;31;INSTITUTO DE EDUCACION MEDIA DIVERSIFICADA INEM CARLOS ARTURO TORRES;40;46;SI
201210;77112014;M;30;INSTITUTO TECNICO INDUSTRIAL;40;39;SI
201210;77112015;M;24;I.E. SUSANA GUILLEMIN;48;47;NO
201210;77112016;M;31;INSTITUTO TECNICO INDUSTRIAL FRANCISCO DE PAULA SANTANDER;49;48;NO
201210;77112017;F;26;I.E. LLANO GRANDE;43;42;SI
201210;77112018;M;30;INSTITUCIÓN EDUCATIVA LA FRONTERA;41;42;SI
201210;77112019;F;30;I.E. TECNICA NACIONALIZADA PABLO VI;42;42;SI
201210;77112020;M;22;IE SAN JOSE DE LA FLORIDA;46;46;NO
201210;77112021;M;26;IE CAMILO TORRES RESTREPO - MANÍ;56;52;SI
201210;77112022;M;26;COLEGIO NUESTRA SEÑORA DEL ROSARIO - TUNJA;48;50;SI
201210;77112023;F;31;ESCUELA NORMAL  SUPERIOR ANTONIA SANTOS;46;45;NO
201210;77112024;F;26;IE BRAULIO GONZALEZ;56;57;SI
201210;77112025;M;29;I.E. INTEGRADO;48;49;SI
201210;77112026;M;32;COLEGIO LATINOAMERICANO;50;49;NO
201210;77112027;M;37;IE SALVADOR CAMACHO ROLDAN;56;42;SI
201210;77112028;M;33;INSTITUTO INTEGRADO DE COMERCIO;41;42;NO
201210;77212001;M;28;COLEGIO DE BOYACÁ;386;37;SI
201210;77212002;M;28;COLEGIO CORPORACION SANTO DOMINGO;52;54;SI
201210;77212003;M;28;COLEGIO CORPORACION SANTO DOMINGO;44;45;SI
201210;77212004;M;27;COL EDUC BAS Y MEDIA TEC NTRA SRA DE LA PRESENTACION;47;51;SI
201210;77212005;F;23;INSTITUTO TECNICO INDUSTRIAL RAFAEL REYES-DUITAMA;59;59;NO
201210;77212006;F;26;IE EL PARAISO;45;48;NO
201210;77212007;F;24;COLEGIO SAN JOSE DE CALASANZ - DUITAMA;50;53;NO
201210;77212008;M;28;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;49;50;SI
201210;77212009;M;27;COLEGIO CORPORACION SANTO DOMINGO;46;48;SI
201210;77212011;M;28;IE CENTRO SOCIAL;56;56;SI
201210;77212012;M;27;COLEGIO COLOMBO BRITANICO - TUNJA;39;43;SI
201210;77212013;M;29;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;48;55;SI
201210;77212017;M;23;COLEGIO DE BOYACÁ;54;55;NO
201210;77212019;F;24;IE TECNICA RAMON IGNACIO AVELLA;54;55;NO
201210;77212020;M;25;IE ANTONIO NARIÑO;51;52;SI
201210;77212021;F;26;IE BRAULIO GONZALEZ;49;49;SI
201210;77212022;F;26;COLEGIO DE BOYACÁ;44;41;NO
201210;77212023;M;28;I.E. SILVINO RODRIGUEZ;49;53;NO
201210;77212024;F;22;ESCUELA NORMAL  SUPERIOR ANTONIA SANTOS;56;52;NO
201210;77212025;F;27;COLEGIO COLOMBO BRITANICO - TUNJA;42;47;SI
201210;77212026;M;29;COLEGIO JESUS EUCARISTIA;42;34;SI
201210;77212027;M;28;I.E. ARMANDO SOLANO;51;47;NO
201210;77212028;F;22;COLEGIO CRISTIANO FILADELFIA;52;54;NO
201210;77212029;F;22;COLEGIO ANDINO;54;54;NO
201210;77212030;M;28;COLEGIO COOPERATIVO REYES PATRIA;50;56;NO
201210;77312001;F;27;COLEGIO DE BOYACÁ;44;50;SI
201210;77312003;F;26;I.E. SUAZAPAWA;39;31;SI
201210;77312004;F;26;COLEGIO NUESTRA SEÑORA DEL ROSARIO - AYAPEL;42;43;SI
201210;77312005;F;26;COLEGIO MILITAR CORONEL JUAN JOSE RONDON;43;45;SI
201210;77312007;F;25;COL. NTRA SRA DEL ROSARIO-CHIQUINQUIRÁ;48;43;SI
201210;77312008;F;27;COLEGIO CORPORACION SANTO DOMINGO;46;46;SI
201210;77312009;F;23;COLEGIO COLOMBO BRITANICO - TUNJA;53;50;NO
201210;77412006;M;34;INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA;52;41;SI
201210;77412012;M;28;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;39;37;SI
201210;77412014;M;27;COLEGIO COOPERATIVO REYES PATRIA;45;45;NO
201210;77412018;F;27;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;57;48;SI
201210;77412022;F;28;I.E.T. DE NOBSA;48;50;SI
201210;77412032;F;21;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;52;52;NO
201210;88112002;M;29;INSTITUCION EDUCATIVA SAGRADOS CORAZONES;43;41;SI
201210;88112010;F;22;IE BRAULIO GONZALEZ;51;52;NO
201210;88112012;F;27;COLEGIO NUESTRA SEÑORA DEL ROSARIO - TUNJA;51;55;SI
201210;88112015;F;27;IE CENTRO SOCIAL;47;46;NO
201210;88112023;F;21;IE SAGRADO CORAZON;55;56;NO
201210;88112024;F;28;IE JOSE MARIA CORDOBA - FLORIDA;46;46;SI
201210;88112028;F;26;IE SAGRADO CORAZON;42;40;SI
201210;88112029;M;22;IE JUAN JOSE RONDON - SOATÁ;47;51;NO
201210;88212001;F;23;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;42;44;NO
201210;88212004;F;24;COLEGIO COMERCIAL ADVENTISTA DE SOGAMOSO - CADES;49;54;NO
201210;88212007;F;23;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;51;49;NO
201210;88212010;F;23;COLEGIO LA PRESENTACIÓN - DUITAMA;51;68;NO
201210;88212012;F;27;INST TEC INTEGRADO DE TRINIDAD;38;35;SI
