PERIODO_COHORTE,CODIGO,GENERO,EDAD,COLEGIO_PROCEDENCIA,PUNT_TOTAL,PUNT_AREA,ES_DESERTOR,ULTIMA_MATRICULA,COD_MEN,AÑO,SEMESTRE,FECHA
201210,55512059,m,26,colegio andino,55,58,si,201310,53841,2012,semestre 1,2012-02-01
201210,55512060,m,27,colegio de boyaca,51,50,si,201210,53841,2012,semestre 1,2012-02-01
201210,55512061,f,27,inst tec empresarial,46,45,si,201310,53841,2012,semestre 1,2012-02-01
201210,55512063,m,21,inst tec empresarial,56,59,no,201610,53841,2012,semestre 1,2012-02-01
201210,55512064,m,26,colegio bilingue jose allamano,54,57,si,201210,53841,2012,semestre 1,2012-02-01
201210,55512065,m,28,i.e. jorge eliecer gaitan - sabanalarga,52,53,si,201210,53841,2012,semestre 1,2012-02-01
201210,55512066,m,25,i.e. jorge eliecer gaitan - sabanalarga,47,52,no,201710,53841,2012,semestre 1,2012-02-01
201210,55512068,m,27,institucion educativa josea maria silva salazar,53,49,si,201210,53841,2012,semestre 1,2012-02-01
201210,55512069,m,27,ie braulio gonzalez,51,53,si,201220,53841,2012,semestre 1,2012-02-01
201210,55512070,f,29,i.e.t. san luis,411,48,si,201310,53841,2012,semestre 1,2012-02-01
201210,55512071,f,28,inst tec integrado de trinidad,45,42,si,201220,53841,2012,semestre 1,2012-02-01
201210,55512072,m,23,instituto tecnico industrial emeterio duarte suarez,64,62,no,201620,53841,2012,semestre 1,2012-02-01
201210,55512073,m,26,ie jose maria cordoba - florida,45,46,si,201210,53841,2012,semestre 1,2012-02-01
201210,55512074,f,26,colegio departamental del carmen,41,43,si,201620,53841,2012,semestre 1,2012-02-01
201210,55512075,f,27,country bilingual school,52,51,si,201310,53841,2012,semestre 1,2012-02-01
201210,55512076,f,19,institucion educativa tecnico industrial gustavo jimenez,52,51,no,201610,53841,2012,semestre 1,2012-02-01
201210,55512077,f,28,institucion educativa candido leguizamo,53,52,si,201210,53841,2012,semestre 1,2012-02-01
201210,55512078,m,25,ie juan jose rondon - soata,46,54,si,201510,53841,2012,semestre 1,2012-02-01
201210,55512081,f,28,ie braulio gonzalez,52,56,no,201820,53841,2012,semestre 1,2012-02-01
201210,55512082,m,28,ie tecnica nacionalizada de samaca,34,41,si,201721,53841,2012,semestre 1,2012-02-01
201210,55512083,f,27,i.e. antonio narino,54,49,no,202010,53841,2012,semestre 1,2012-02-01
201210,55512084,m,31,colegio departamental jorge elicer gaitan,264,40,si,201210,53841,2012,semestre 1,2012-02-01
201210,55612003,m,23,inst tec empresarial,49,51,no,201620,54539,2012,semestre 1,2012-02-01
201210,55612004,m,21,col oriental no 26,57,59,no,201620,54539,2012,semestre 1,2012-02-01
201210,55612005,m,25,i.e. jose maria potier,396,120,no,201910,54539,2012,semestre 1,2012-02-01
201210,55612007,m,24,i.e. silvino rodriguez,59,61,no,201910,54539,2012,semestre 1,2012-02-01
201210,55612008,m,27,colegio militar coronel juan jose rondon,373,48,si,201320,54539,2012,semestre 1,2012-02-01
201210,55612009,m,28,i.e. silvino rodriguez,62,63,si,201410,54539,2012,semestre 1,2012-02-01
201210,55612010,m,24,ie camilo torres restrepo - mani,51,53,no,201810,54539,2012,semestre 1,2012-02-01
201210,55612011,m,23,instituto tecnico industrial francisco de paula santander,49,51,no,201710,54539,2012,semestre 1,2012-02-01
201210,55612012,m,27,ie hector julio gomez,40,42,si,201310,54539,2012,semestre 1,2012-02-01
201210,55612013,m,22,i.e.m. normal superior de pasto,62,62,no,201620,54539,2012,semestre 1,2012-02-01
201210,55612014,m,27,i.e. tec y acad antonio narino,341,48,si,201510,54539,2012,semestre 1,2012-02-01
201210,55612015,f,23,ie lucila piragauta,51,55,no,201810,54539,2012,semestre 1,2012-02-01
201210,55612016,m,26,i.e. tec y acad antonio narino,50,60,si,201220,54539,2012,semestre 1,2012-02-01
201210,55612017,m,22,i.e. san felipe,58,53,no,201620,54539,2012,semestre 1,2012-02-01
201210,55612018,m,26,colegio andino,59,58,si,201310,54539,2012,semestre 1,2012-02-01
201210,55612019,m,27,institucion educativa tecnico industrial gustavo jimenez,47,56,si,201310,54539,2012,semestre 1,2012-02-01
201210,55612020,m,26,colegio trujillo,53,56,si,201410,54539,2012,semestre 1,2012-02-01
201210,55612021,m,27,colegio trujillo,41,39,si,201310,54539,2012,semestre 1,2012-02-01
201210,55612022,m,26,ie centro social,60,66,no,201910,54539,2012,semestre 1,2012-02-01
201210,55612024,m,26,i.e. silvino rodriguez,53,53,si,201310,54539,2012,semestre 1,2012-02-01
201210,55612025,m,32,col dulce corazon de maria,49,46,si,201220,54539,2012,semestre 1,2012-02-01
201210,55612026,m,28,liceo anglo americano de sogamoso,42,40,si,201710,54539,2012,semestre 1,2012-02-01
201210,55612027,m,23,col. nuestra senora de fatima,49,58,no,201720,54539,2012,semestre 1,2012-02-01
201210,55612030,m,26,colegio salesiano,47,50,si,201320,54539,2012,semestre 1,2012-02-01
201210,55612031,m,21,instituto tecnico industrial piloto,54,58,no,201620,54539,2012,semestre 1,2012-02-01
201210,55612032,m,27,col militar coronel fray jose ignacio marino,57,61,si,201210,54539,2012,semestre 1,2012-02-01
201210,55612033,m,27,institucion educativa san jeronimo emiliani,46,46,no,202010,54539,2012,semestre 1,2012-02-01
201210,55612034,m,27,institucion educativa tecnica pedro jose sarmiento,51,55,si,201420,54539,2012,semestre 1,2012-02-01
201210,55612035,m,26,institucion educativa integrado joaquin gonzalez camargo,49,45,si,201210,54539,2012,semestre 1,2012-02-01
201210,55612036,m,24,colegio militar inocencio chinca,49,51,no,201810,54539,2012,semestre 1,2012-02-01
201210,55612037,m,26,i.e. san juan bosco,56,51,si,201220,54539,2012,semestre 1,2012-02-01
201210,55712003,m,25,colegio celco,51,51,no,201620,53841,2012,semestre 1,2012-02-01
201210,55712004,f,27,colegio cooperativo gabriel camaro perez,44,44,si,201320,53841,2012,semestre 1,2012-02-01
201210,55712011,m,28,institucion educativa colegio de sugamuxi,49,48,si,201510,53841,2012,semestre 1,2012-02-01
201210,55712012,f,26,ie normal superior de monterrey,48,45,si,201410,53841,2012,semestre 1,2012-02-01
201210,55712017,f,26,institucion educativa antonio narino,38,38,si,201320,53841,2012,semestre 1,2012-02-01
201210,55712018,f,24,i.e.t. de nazareth,43,46,no,201810,53841,2012,semestre 1,2012-02-01
201210,55712020,f,26,centro educativo valentin garcia,40,39,si,201220,53841,2012,semestre 1,2012-02-01
201210,55712021,m,24,institucion educativa integrado joaquin gonzalez camargo,57,54,no,201810,53841,2012,semestre 1,2012-02-01
201210,55712022,f,23,colegio comercial adventista de sogamoso - cades,52,48,no,201710,53841,2012,semestre 1,2012-02-01
201210,55712023,f,30,institucion educativa colegio de sugamuxi,43,44,si,201310,53841,2012,semestre 1,2012-02-01
201210,55712025,f,26,institucion educativa politecnico alvaro gonzalez santana,45,43,si,201510,53841,2012,semestre 1,2012-02-01
201210,55712026,m,30,institucion educativa politecnico alvaro gonzalez santana,46,45,si,201310,53841,2012,semestre 1,2012-02-01
201210,55712033,f,26,ie rafael uribe uribe,47,48,si,201210,53841,2012,semestre 1,2012-02-01
201210,55712034,f,22,institucion educativa politecnico alvaro gonzalez santana,54,53,no,201710,53841,2012,semestre 1,2012-02-01
201210,55712035,m,26,colegio suamox,46,46,si,201310,53841,2012,semestre 1,2012-02-01
201210,55712037,m,29,institucion educativa colegio de sugamuxi,48,45,no,201620,53841,2012,semestre 1,2012-02-01
201210,55712038,m,28,colegio militar inocencio chinca,49,48,si,201220,53841,2012,semestre 1,2012-02-01
201210,55712040,m,25,institucion educativa tecnico industrial gustavo jimenez,39,42,no,201820,53841,2012,semestre 1,2012-02-01
201210,55712042,m,28,institucion educativa integrado joaquin gonzalez camargo,56,56,si,201220,53841,2012,semestre 1,2012-02-01
201210,55712043,m,27,liceo anglo americano de sogamoso,45,43,si,201220,53841,2012,semestre 1,2012-02-01
201210,55712044,m,25,institucion educativa tecnico industrial gustavo jimenez,55,55,no,201620,53841,2012,semestre 1,2012-02-01
201210,55712045,m,28,institucion educativa tecnico industrial gustavo jimenez,63,52,no,201620,53841,2012,semestre 1,2012-02-01
201210,55712046,f,31,ie tecnica ramon ignacio avella,40,42,si,201220,53841,2012,semestre 1,2012-02-01
201210,55712047,m,24,inst tec diversificado monterrey,42,44,no,201720,53841,2012,semestre 1,2012-02-01
201210,55712051,f,26,colegio jesus eucaristia,47,43,si,201210,53841,2012,semestre 1,2012-02-01
201210,55712054,f,22,institucion educativa politecnico alvaro gonzalez santana,63,60,no,201610,53841,2012,semestre 1,2012-02-01
201210,55712060,m,29,colegio cooperativo gabriel camaro perez,41,37,si,201310,53841,2012,semestre 1,2012-02-01
201210,55712061,m,22,ie luis hernandez vargas,52,55,no,201620,53841,2012,semestre 1,2012-02-01
201210,55712065,m,21,ie braulio gonzalez,46,50,no,201620,53841,2012,semestre 1,2012-02-01
201210,55712067,m,27,colegio celco,47,46,si,201220,53841,2012,semestre 1,2012-02-01
201210,55712071,f,21,colegio alejandro de humboldt,51,49,no,201620,53841,2012,semestre 1,2012-02-01
201210,55712073,f,25,colegio cooperativo gabriel camaro perez,41,42,si,201320,53841,2012,semestre 1,2012-02-01
201210,55712074,f,26,institucion educativa silvestre arenas,38,37,si,201320,53841,2012,semestre 1,2012-02-01
201210,55712075,f,23,colegio alejandro de humboldt,48,59,no,201720,53841,2012,semestre 1,2012-02-01
201210,55712076,f,27,colegio ciudad del sol,58,50,si,201210,53841,2012,semestre 1,2012-02-01
201210,55712080,f,23,ie tecnica ramon ignacio avella,45,49,no,201610,53841,2012,semestre 1,2012-02-01
201210,55712081,f,30,colegio ciudad del sol,401,48,si,201210,53841,2012,semestre 1,2012-02-01
201210,55712082,m,25,institucion educativa colegio de sugamuxi,46,47,no,201820,53841,2012,semestre 1,2012-02-01
201210,55712084,m,33,colegio pedagogico de colombia,454,57,si,201220,53841,2012,semestre 1,2012-02-01
201210,55712086,m,28,institucion educativa politecnico alvaro gonzalez santana,54,50,si,201520,53841,2012,semestre 1,2012-02-01
201210,55712087,f,30,i.e.t. de nobsa,56,56,si,201210,53841,2012,semestre 1,2012-02-01
201210,55712088,m,26,liceo anglo americano de sogamoso,43,44,si,201310,53841,2012,semestre 1,2012-02-01
201210,55712089,f,24,colegio jesus eucaristia,205,51,no,201820,53841,2012,semestre 1,2012-02-01
201210,55712092,f,33,liceo anglo americano de sogamoso,43,46,si,201210,53841,2012,semestre 1,2012-02-01
201210,66112001,f,23,col. ntra sra del rosario-chiquinquira,361,44,no,201620,20712,2012,semestre 1,2012-02-01
201210,66112002,f,25,instituto tecnico gonzalo suarez rendon,375,44,no,201810,20712,2012,semestre 1,2012-02-01
201210,66112004,f,23,col. adventista barbosa,339,43,no,201710,20712,2012,semestre 1,2012-02-01
201210,66112005,m,26,i.e. el rosario - florencia,386,54,no,201620,20712,2012,semestre 1,2012-02-01
201210,66112006,f,22,colegio alejandro de humboldt,45,48,no,201710,20712,2012,semestre 1,2012-02-01
201210,66112007,f,23,i.e.t. san luis,355,50,no,201710,20712,2012,semestre 1,2012-02-01
201210,66112008,f,27,ie rio de piedras,302,48,si,201210,20712,2012,semestre 1,2012-02-01
201210,66112009,f,28,institucion educativa uribesco,272,41,si,201210,20712,2012,semestre 1,2012-02-01
201210,66112010,f,27,i.e. tec y acad antonio narino,343,52,no,201920,20712,2012,semestre 1,2012-02-01
201210,66112012,f,27,i.e. llano grande,55,56,si,201520,20712,2012,semestre 1,2012-02-01
201210,66112013,f,26,ie ezequiel moreno y diaz,267,39,si,201320,20712,2012,semestre 1,2012-02-01
201210,66112014,f,25,institucion educativa colegio de sugamuxi,353,51,no,201620,20712,2012,semestre 1,2012-02-01
201210,66112015,f,26,escuela normal superior leonor alvarez pinzon,313,45,si,201220,20712,2012,semestre 1,2012-02-01
201210,66112016,f,24,escuela normal superior leonor alvarez pinzon,330,41,no,201720,20712,2012,semestre 1,2012-02-01
201210,66112018,f,24,ie normal superior - saboya,406,54,no,201810,20712,2012,semestre 1,2012-02-01
201210,66112019,f,21,ie tec rafael uribe,44,279,no,201710,20712,2012,semestre 1,2012-02-01
201210,66112020,f,39,i.e. tec y acad antonio narino,44,42,si,201420,20712,2012,semestre 1,2012-02-01
201210,66112021,f,31,colegio corporacion santo domingo,379,55,si,201310,20712,2012,semestre 1,2012-02-01
201210,66112022,f,24,inst tec empresarial,38,38,no,201720,20712,2012,semestre 1,2012-02-01
201210,66112023,f,22,i.e. el rosario - florencia,388,52,no,201710,20712,2012,semestre 1,2012-02-01
201210,66112025,f,28,inst tec empresarial,44,38,si,201220,20712,2012,semestre 1,2012-02-01
201210,66112026,f,26,liceo adventista libertad,370,49,si,201311,20712,2012,semestre 1,2012-02-01
201210,66112028,f,26,arquidiocesis de tunja,272,40,si,201420,20712,2012,semestre 1,2012-02-01
201210,66112029,f,24,i.e.d. rufino cuervo,342,48,no,201710,20712,2012,semestre 1,2012-02-01
201210,66112030,f,22,col educ bas y media tec ntra sra de la presentacion,59,53,no,201620,20712,2012,semestre 1,2012-02-01
201210,66112031,f,27,gimnasio gran colombiano,312,40,si,201310,20712,2012,semestre 1,2012-02-01
201210,66112035,f,23,institucion educativa integrado joaquin gonzalez camargo,50,51,no,201620,20712,2012,semestre 1,2012-02-01
201210,66112036,f,24,ie tec industrial y minera,285,44,no,201720,20712,2012,semestre 1,2012-02-01
201210,66112038,f,27,institucion educativa la frontera,328,52,si,201420,20712,2012,semestre 1,2012-02-01
201210,66112039,f,30,colegio nuestra senora de las mercedes,301,43,si,201320,20712,2012,semestre 1,2012-02-01
201210,66112040,f,23,ie san antonio,55,56,no,201710,20712,2012,semestre 1,2012-02-01
201210,66112041,f,27,instituto de educacion media diversificada inem carlos arturo torres,358,43,si,201210,20712,2012,semestre 1,2012-02-01
201210,66112042,f,25,colegio de boyaca,349,50,si,201420,20712,2012,semestre 1,2012-02-01
201210,66112046,f,32,i.e. tomas vasquez rodriguez,44,38,si,201210,20712,2012,semestre 1,2012-02-01
201210,66112048,f,26,i.e. integrado,258,41,si,201310,20712,2012,semestre 1,2012-02-01
201210,66112049,f,27,colegio guillermo leon valencia,365,54,si,201220,20712,2012,semestre 1,2012-02-01
201210,66112050,f,22,i.e. antonio narino,375,54,no,201710,20712,2012,semestre 1,2012-02-01
201210,66112051,f,26,ie braulio gonzalez,55,57,si,201210,20712,2012,semestre 1,2012-02-01
201210,66112053,f,25,ie pedregal alto,258,36,no,201910,20712,2012,semestre 1,2012-02-01
201210,66112054,f,26,ie tecnica nacionalizada de samaca,302,36,no,201620,20712,2012,semestre 1,2012-02-01
201210,66112055,f,32,institucion educativa compartir,47,41,no,201710,20712,2012,semestre 1,2012-02-01
201210,66112056,m,25,institucion educativa tecnico industrial gustavo jimenez,45,57,no,201720,20712,2012,semestre 1,2012-02-01
201210,66212001,f,26,colegio la presentacion - duitama,467,55,si,201220,20704,2012,semestre 1,2012-02-01
201210,66212003,f,23,institucion educativa tecnico industrial gustavo jimenez,330,47,no,201520,20704,2012,semestre 1,2012-02-01
201210,66212005,f,33,ie braulio gonzalez,42,41,no,201810,20704,2012,semestre 1,2012-02-01
201210,66212006,f,29,ie braulio gonzalez,269,46,si,201320,20704,2012,semestre 1,2012-02-01
201210,66212007,f,26,colegio salesiano,379,46,si,201210,20704,2012,semestre 1,2012-02-01
201210,66212010,f,23,colegio la presentacion - duitama,50,56,no,201520,20704,2012,semestre 1,2012-02-01
201210,66212011,f,26,instituto tecnico santo tomas de aquino,395,54,si,201210,20704,2012,semestre 1,2012-02-01
201210,66212012,m,28,ie ignacio gil sanabria,46,42,no,201810,20704,2012,semestre 1,2012-02-01
201210,66212013,m,21,escuela normal superior santiago de tunja,378,55,no,201520,20704,2012,semestre 1,2012-02-01
201210,66212014,f,26,ie camilo torres restrepo - mani,44,46,si,201210,20704,2012,semestre 1,2012-02-01
201210,66212015,f,23,colegio la presentacion - duitama,341,43,no,201520,20704,2012,semestre 1,2012-02-01
201210,66212016,f,29,colegio celco,41,56,si,201210,20704,2012,semestre 1,2012-02-01
201210,66212019,m,21,colegio academico de paipa,42,41,no,201610,20704,2012,semestre 1,2012-02-01
201210,66212020,m,26,col campestre divino nino,40,43,no,201610,20704,2012,semestre 1,2012-02-01
201210,66212021,f,25,colegio la presentacion - duitama,325,44,no,201610,20704,2012,semestre 1,2012-02-01
201210,66212022,f,23,ie braulio gonzalez,50,50,no,201610,20704,2012,semestre 1,2012-02-01
201210,66212023,f,25,i.e. normal superior sor josefa del castillo y guevara,304,41,no,201920,20704,2012,semestre 1,2012-02-01
201210,66212024,f,24,i.e.t. alejandro de humboldt,346,55,no,201820,20704,2012,semestre 1,2012-02-01
201210,66212025,f,33,colegio avelina moreno,308,42,no,201620,20704,2012,semestre 1,2012-02-01
201210,66212026,f,20,ie tecnica pio alberto ferro pena,53,48,no,201520,20704,2012,semestre 1,2012-02-01
201210,66212027,m,27,ie jorge eliecer gaitan - aguazul,320,54,si,201210,20704,2012,semestre 1,2012-02-01
201210,66212028,f,27,ie braulio gonzalez,42,43,si,201310,20704,2012,semestre 1,2012-02-01
201210,66212029,f,35,instituto de educacion media diversificada inem carlos arturo torres,373,43,no,201820,20704,2012,semestre 1,2012-02-01
201210,66212030,m,29,institucion educativa maria antonia ruiz-tulua,318,42,si,201210,20704,2012,semestre 1,2012-02-01
201210,66312001,f,28,i.e.t. alejandro de humboldt,317,45,si,201610,20705,2012,semestre 1,2012-02-01
201210,66312003,f,27,i.e. nicolas cuervo y rojas,44,47,no,201610,20705,2012,semestre 1,2012-02-01
201210,66312004,m,24,escuela normal superior santiago de tunja,419,58,no,201520,20705,2012,semestre 1,2012-02-01
201210,66312005,f,29,ie camilo torres restrepo - mani,46,48,no,201910,20705,2012,semestre 1,2012-02-01
201210,66312006,f,22,escuela normal superior santiago de tunja,300,41,no,201720,20705,2012,semestre 1,2012-02-01
201210,66312007,f,22,escuela normal  superior antonia santos,315,40,no,201620,20705,2012,semestre 1,2012-02-01
201210,66312009,f,25,institucion educativa antonio jose sandoval gomez de tunja,413,50,si,201520,20705,2012,semestre 1,2012-02-01
201210,66312010,f,26,ie rafael bernal jimenez,271,38,si,201220,20705,2012,semestre 1,2012-02-01
201210,66312011,f,22,escuela normal superior leonor alvarez pinzon,331,49,no,201620,20705,2012,semestre 1,2012-02-01
201210,66312012,f,26,institucion educativa departamental tierra de promision,271,40,si,201420,20705,2012,semestre 1,2012-02-01
201210,66312013,f,35,i.e. silvino rodriguez,359,41,no,201720,20705,2012,semestre 1,2012-02-01
201210,66312014,f,21,ie normal superior la presentacion,392,53,no,201610,20705,2012,semestre 1,2012-02-01
201210,66312015,f,23,escuela normal superior leonor alvarez pinzon,346,33,no,201720,20705,2012,semestre 1,2012-02-01
